datum,station,datum,feinstaubbelastung,ozonbelastung,stickstoffoxid,luftqualität
2022-10-29 12:00:00,DEBW046,2022-10-29 12:00:00,21.0,23,11,gut
2022-10-29 13:00:00,DEBW046,2022-10-29 13:00:00,21.0,32,8,gut
2022-10-29 14:00:00,DEBW046,2022-10-29 14:00:00,22.0,39,7,gut
2022-10-29 15:00:00,DEBW046,2022-10-29 15:00:00,22.0,42,6,gut
2022-10-29 16:00:00,DEBW046,2022-10-29 16:00:00,22.0,45,6,gut
2022-10-29 17:00:00,DEBW046,2022-10-29 17:00:00,23.0,42,8,gut
2022-10-29 18:00:00,DEBW046,2022-10-29 18:00:00,23.0,8,34,gut
2022-10-29 19:00:00,DEBW046,2022-10-29 19:00:00,23.0,0,30,gut
2022-10-29 20:00:00,DEBW046,2022-10-29 20:00:00,23.0,0.3,23,gut
2022-10-29 21:00:00,DEBW046,2022-10-29 21:00:00,23.0,0.8,18,gut
2022-10-29 22:00:00,DEBW046,2022-10-29 22:00:00,23.0,0.9,15,gut
2022-10-29 23:00:00,DEBW046,2022-10-29 23:00:00,23.0,1,13,gut
2022-10-30 00:00:00,DEBW046,2022-10-30 00:00:00,23.0,0.9,11,gut
2022-10-30 01:00:00,DEBW046,2022-10-30 01:00:00,23.0,1,11,gut
2022-10-30 02:00:00,DEBW046,2022-10-30 02:00:00,23.0,0.9,11,gut
2022-10-30 03:00:00,DEBW046,2022-10-30 03:00:00,23.0,-,-,gut
2022-10-30 03:00:00,DEBW046,2022-10-30 03:00:00,23.0,0.7,10,gut
2022-10-30 04:00:00,DEBW046,2022-10-30 04:00:00,23.0,0.7,10,gut
2022-10-30 05:00:00,DEBW046,2022-10-30 05:00:00,23.0,-,10,gut
2022-10-30 06:00:00,DEBW046,2022-10-30 06:00:00,23.0,0.7,10,gut
2022-10-30 07:00:00,DEBW046,2022-10-30 07:00:00,23.0,0.7,12,gut
2022-10-30 08:00:00,DEBW046,2022-10-30 08:00:00,23.0,1,11,gut
2022-10-30 09:00:00,DEBW046,2022-10-30 09:00:00,23.0,3,10,gut
2022-10-30 10:00:00,DEBW046,2022-10-30 10:00:00,23.0,6,13,gut
2022-10-30 11:00:00,DEBW046,2022-10-30 11:00:00,23.0,16,13,gut
2022-10-30 12:00:00,DEBW046,2022-10-30 12:00:00,23.0,40,6,gut
2022-10-30 13:00:00,DEBW046,2022-10-30 13:00:00,23.0,50,4,gut
2022-10-30 14:00:00,DEBW046,2022-10-30 14:00:00,23.0,55,5,gut
2022-10-30 15:00:00,DEBW046,2022-10-30 15:00:00,23.0,60,5,gut
2022-10-30 16:00:00,DEBW046,2022-10-30 16:00:00,23.0,62,4,gut
2022-10-30 17:00:00,DEBW046,2022-10-30 17:00:00,23.0,23,32,gut
2022-10-30 18:00:00,DEBW046,2022-10-30 18:00:00,23.0,2,40,gut
2022-10-30 19:00:00,DEBW046,2022-10-30 19:00:00,23.0,1,29,gut
2022-10-30 20:00:00,DEBW046,2022-10-30 20:00:00,22.0,0.8,28,gut
2022-10-30 21:00:00,DEBW046,2022-10-30 21:00:00,22.0,1,20,gut
2022-10-30 22:00:00,DEBW046,2022-10-30 22:00:00,22.0,0.9,18,gut
2022-10-30 23:00:00,DEBW046,2022-10-30 23:00:00,22.0,1,14,gut
2022-10-31 00:00:00,DEBW046,2022-10-31 00:00:00,22.0,1,13,gut
2022-10-31 01:00:00,DEBW046,2022-10-31 01:00:00,22.0,0.8,12,gut
2022-10-31 02:00:00,DEBW046,2022-10-31 02:00:00,22.0,-,11,gut
2022-10-31 03:00:00,DEBW046,2022-10-31 03:00:00,22.0,0.9,9,gut
2022-10-31 04:00:00,DEBW046,2022-10-31 04:00:00,22.0,0.9,8,gut
2022-10-31 05:00:00,DEBW046,2022-10-31 05:00:00,22.0,0.8,9,gut
2022-10-31 06:00:00,DEBW046,2022-10-31 06:00:00,21.0,0.7,10,gut
2022-10-31 07:00:00,DEBW046,2022-10-31 07:00:00,21.0,0.7,12,gut
2022-10-31 08:00:00,DEBW046,2022-10-31 08:00:00,21.0,1,11,gut
2022-10-31 09:00:00,DEBW046,2022-10-31 09:00:00,20.0,3,14,sehr gut
2022-10-31 10:00:00,DEBW046,2022-10-31 10:00:00,20.0,8,16,sehr gut
2022-10-31 11:00:00,DEBW046,2022-10-31 11:00:00,21.0,8,25,gut
2022-10-31 12:00:00,DEBW046,2022-10-31 12:00:00,21.0,12,17,gut
2022-10-31 13:00:00,DEBW046,2022-10-31 13:00:00,21.0,21,14,gut
2022-10-31 14:00:00,DEBW046,2022-10-31 14:00:00,22.0,24,17,gut
2022-10-31 15:00:00,DEBW046,2022-10-31 15:00:00,22.0,18,19,gut
2022-10-31 16:00:00,DEBW046,2022-10-31 16:00:00,22.0,20,18,gut
2022-10-31 17:00:00,DEBW046,2022-10-31 17:00:00,23.0,9,27,gut
2022-10-31 18:00:00,DEBW046,2022-10-31 18:00:00,23.0,0.5,26,gut
2022-10-31 19:00:00,DEBW046,2022-10-31 19:00:00,23.0,0.7,21,gut
2022-10-31 20:00:00,DEBW046,2022-10-31 20:00:00,23.0,1,17,gut
2022-10-31 21:00:00,DEBW046,2022-10-31 21:00:00,24.0,1,14,gut
2022-10-31 22:00:00,DEBW046,2022-10-31 22:00:00,24.0,1,11,gut
2022-10-31 23:00:00,DEBW046,2022-10-31 23:00:00,24.0,1,12,gut
2022-11-01 00:00:00,DEBW046,2022-11-01 00:00:00,24.0,0.9,13,gut
2022-11-01 01:00:00,DEBW046,2022-11-01 01:00:00,24.0,0.9,15,gut
2022-11-01 02:00:00,DEBW046,2022-11-01 02:00:00,24.0,1,16,gut
2022-11-01 03:00:00,DEBW046,2022-11-01 03:00:00,24.0,-,17,gut
2022-11-01 04:00:00,DEBW046,2022-11-01 04:00:00,24.0,2,16,gut
2022-11-01 05:00:00,DEBW046,2022-11-01 05:00:00,25.0,2,-,gut
2022-11-01 06:00:00,DEBW046,2022-11-01 06:00:00,25.0,2,14,gut
2022-11-01 07:00:00,DEBW046,2022-11-01 07:00:00,26.0,2,13,gut
2022-11-01 08:00:00,DEBW046,2022-11-01 08:00:00,26.0,4,14,gut
2022-11-01 09:00:00,DEBW046,2022-11-01 09:00:00,26.0,14,11,gut
2022-11-01 10:00:00,DEBW046,2022-11-01 10:00:00,26.0,37,8,gut
2022-11-01 11:00:00,DEBW046,2022-11-01 11:00:00,25.0,41,7,gut
2022-11-01 12:00:00,DEBW046,2022-11-01 12:00:00,25.0,39,7,gut
2022-11-01 13:00:00,DEBW046,2022-11-01 13:00:00,24.0,48,4,gut
2022-11-01 14:00:00,DEBW046,2022-11-01 14:00:00,23.0,55,3,gut
2022-11-01 15:00:00,DEBW046,2022-11-01 15:00:00,22.0,54,3,gut
2022-11-01 16:00:00,DEBW046,2022-11-01 16:00:00,21.0,52,4,gut
2022-11-01 17:00:00,DEBW046,2022-11-01 17:00:00,20.0,47,5,sehr gut
2022-11-01 18:00:00,DEBW046,2022-11-01 18:00:00,19.0,24,19,sehr gut
2022-11-01 19:00:00,DEBW046,2022-11-01 19:00:00,18.0,2,30,gut
2022-11-01 20:00:00,DEBW046,2022-11-01 20:00:00,18.0,2,25,gut
2022-11-01 21:00:00,DEBW046,2022-11-01 21:00:00,17.0,0.7,27,gut
2022-11-01 22:00:00,DEBW046,2022-11-01 22:00:00,16.0,0.6,24,gut
2022-11-01 23:00:00,DEBW046,2022-11-01 23:00:00,16.0,0.9,21,gut
2022-11-02 00:00:00,DEBW046,2022-11-02 00:00:00,16.0,1,22,gut
2022-11-02 01:00:00,DEBW046,2022-11-02 01:00:00,15.0,0.9,18,sehr gut
2022-11-02 02:00:00,DEBW046,2022-11-02 02:00:00,15.0,2,17,sehr gut
2022-11-02 03:00:00,DEBW046,2022-11-02 03:00:00,14.0,5,12,sehr gut
2022-11-02 04:00:00,DEBW046,2022-11-02 04:00:00,14.0,-,10,sehr gut
2022-11-02 05:00:00,DEBW046,2022-11-02 05:00:00,13.0,6,13,sehr gut
2022-11-02 06:00:00,DEBW046,2022-11-02 06:00:00,13.0,4,16,sehr gut
2022-11-02 07:00:00,DEBW046,2022-11-02 07:00:00,12.0,1,19,sehr gut
2022-11-02 08:00:00,DEBW046,2022-11-02 08:00:00,12.0,13,16,sehr gut
2022-11-02 09:00:00,DEBW046,2022-11-02 09:00:00,11.0,23,13,sehr gut
2022-11-02 10:00:00,DEBW046,2022-11-02 10:00:00,11.0,46,8,sehr gut
2022-11-02 11:00:00,DEBW046,2022-11-02 11:00:00,11.0,51,6,sehr gut
2022-11-02 12:00:00,DEBW046,2022-11-02 12:00:00,11.0,56,5,sehr gut
2022-11-02 13:00:00,DEBW046,2022-11-02 13:00:00,11.0,63,3,gut
2022-11-02 14:00:00,DEBW046,2022-11-02 14:00:00,11.0,61,4,gut
2022-11-02 15:00:00,DEBW046,2022-11-02 15:00:00,11.0,59,5,sehr gut
2022-11-02 16:00:00,DEBW046,2022-11-02 16:00:00,11.0,59,5,sehr gut
2022-11-02 17:00:00,DEBW046,2022-11-02 17:00:00,11.0,45,17,sehr gut
2022-11-02 18:00:00,DEBW046,2022-11-02 18:00:00,12.0,11,44,mäßig
2022-11-02 19:00:00,DEBW046,2022-11-02 19:00:00,12.0,0.8,46,mäßig
2022-11-02 20:00:00,DEBW046,2022-11-02 20:00:00,12.0,1,33,gut
2022-11-02 21:00:00,DEBW046,2022-11-02 21:00:00,12.0,2,23,gut
2022-11-02 22:00:00,DEBW046,2022-11-02 22:00:00,12.0,1,18,sehr gut
2022-11-02 23:00:00,DEBW046,2022-11-02 23:00:00,13.0,2,15,sehr gut
2022-11-03 00:00:00,DEBW046,2022-11-03 00:00:00,13.0,0.9,12,sehr gut
2022-11-03 01:00:00,DEBW046,2022-11-03 01:00:00,13.0,1,12,sehr gut
2022-11-03 02:00:00,DEBW046,2022-11-03 02:00:00,13.0,1,12,sehr gut
2022-11-03 03:00:00,DEBW046,2022-11-03 03:00:00,13.0,0.9,16,sehr gut
2022-11-03 04:00:00,DEBW046,2022-11-03 04:00:00,13.0,1,21,gut
2022-11-03 05:00:00,DEBW046,2022-11-03 05:00:00,13.0,-,21,gut
2022-11-03 06:00:00,DEBW046,2022-11-03 06:00:00,13.0,2,20,sehr gut
2022-11-03 07:00:00,DEBW046,2022-11-03 07:00:00,12.0,0.8,24,gut
2022-11-03 08:00:00,DEBW046,2022-11-03 08:00:00,12.0,1,20,sehr gut
2022-11-03 09:00:00,DEBW046,2022-11-03 09:00:00,12.0,3,20,sehr gut
2022-11-03 10:00:00,DEBW046,2022-11-03 10:00:00,12.0,6,18,sehr gut
2022-11-03 11:00:00,DEBW046,2022-11-03 11:00:00,13.0,10,12,sehr gut
2022-11-03 12:00:00,DEBW046,2022-11-03 12:00:00,14.0,14,12,sehr gut
2022-11-03 13:00:00,DEBW046,2022-11-03 13:00:00,15.0,14,13,sehr gut
2022-11-03 14:00:00,DEBW046,2022-11-03 14:00:00,15.0,17,10,sehr gut
2022-11-03 15:00:00,DEBW046,2022-11-03 15:00:00,15.0,18,12,sehr gut
2022-11-03 16:00:00,DEBW046,2022-11-03 16:00:00,15.0,9,21,gut
2022-11-03 17:00:00,DEBW046,2022-11-03 17:00:00,16.0,2,25,gut
2022-11-03 18:00:00,DEBW046,2022-11-03 18:00:00,15.0,1,23,gut
2022-11-03 19:00:00,DEBW046,2022-11-03 19:00:00,16.0,0.9,23,gut
2022-11-03 20:00:00,DEBW046,2022-11-03 20:00:00,16.0,0.8,21,gut
2022-11-03 21:00:00,DEBW046,2022-11-03 21:00:00,16.0,1,20,sehr gut
2022-11-03 22:00:00,DEBW046,2022-11-03 22:00:00,16.0,0.9,17,sehr gut
2022-11-03 23:00:00,DEBW046,2022-11-03 23:00:00,16.0,2,15,sehr gut
2022-11-04 00:00:00,DEBW046,2022-11-04 00:00:00,16.0,37,8,sehr gut
2022-11-04 01:00:00,DEBW046,2022-11-04 01:00:00,15.0,56,4,sehr gut
2022-11-04 02:00:00,DEBW046,2022-11-04 02:00:00,15.0,-,-,sehr gut
2022-11-04 03:00:00,DEBW046,2022-11-04 03:00:00,14.0,58,3,sehr gut
2022-11-04 04:00:00,DEBW046,2022-11-04 04:00:00,14.0,59,3,sehr gut
2022-11-04 05:00:00,DEBW046,2022-11-04 05:00:00,14.0,65,3,gut
2022-11-04 06:00:00,DEBW046,2022-11-04 06:00:00,14.0,62,5,gut
2022-11-04 07:00:00,DEBW046,2022-11-04 07:00:00,14.0,54,8,sehr gut
2022-11-04 08:00:00,DEBW046,2022-11-04 08:00:00,13.0,51,8,sehr gut
2022-11-04 09:00:00,DEBW046,2022-11-04 09:00:00,13.0,45,12,sehr gut
2022-11-04 10:00:00,DEBW046,2022-11-04 10:00:00,13.0,45,9,sehr gut
2022-11-04 11:00:00,DEBW046,2022-11-04 11:00:00,12.0,49,9,sehr gut
2022-11-04 12:00:00,DEBW046,2022-11-04 12:00:00,11.0,55,7,sehr gut
2022-11-04 13:00:00,DEBW046,2022-11-04 13:00:00,10.0,59,7,sehr gut
2022-11-04 14:00:00,DEBW046,2022-11-04 14:00:00,9.0,60,7,sehr gut
2022-11-04 15:00:00,DEBW046,2022-11-04 15:00:00,9.0,63,5,gut
2022-11-04 16:00:00,DEBW046,2022-11-04 16:00:00,9.0,62,7,gut
2022-11-04 17:00:00,DEBW046,2022-11-04 17:00:00,8.0,56,13,sehr gut
2022-11-04 18:00:00,DEBW046,2022-11-04 18:00:00,7.0,48,13,sehr gut
2022-11-04 19:00:00,DEBW046,2022-11-04 19:00:00,6.0,40,12,sehr gut
2022-11-04 20:00:00,DEBW046,2022-11-04 20:00:00,6.0,25,19,sehr gut
2022-11-04 21:00:00,DEBW046,2022-11-04 21:00:00,5.0,12,27,gut
2022-11-04 22:00:00,DEBW046,2022-11-04 22:00:00,5.0,8,26,gut
2022-11-04 23:00:00,DEBW046,2022-11-04 23:00:00,5.0,9,17,sehr gut
2022-11-05 00:00:00,DEBW046,2022-11-05 00:00:00,5.0,7,16,sehr gut
2022-11-05 01:00:00,DEBW046,2022-11-05 01:00:00,5.0,15,10,sehr gut
2022-11-05 02:00:00,DEBW046,2022-11-05 02:00:00,5.0,8,15,sehr gut
2022-11-05 03:00:00,DEBW046,2022-11-05 03:00:00,5.0,-,11,sehr gut
2022-11-05 04:00:00,DEBW046,2022-11-05 04:00:00,6.0,14,10,sehr gut
2022-11-05 05:00:00,DEBW046,2022-11-05 05:00:00,6.0,19,6,sehr gut
2022-11-05 06:00:00,DEBW046,2022-11-05 06:00:00,6.0,24,5,sehr gut
2022-11-05 07:00:00,DEBW046,2022-11-05 07:00:00,6.0,28,5,sehr gut
2022-11-05 08:00:00,DEBW046,2022-11-05 08:00:00,6.0,28,6,sehr gut
2022-11-05 09:00:00,DEBW046,2022-11-05 09:00:00,6.0,28,9,sehr gut
2022-11-05 10:00:00,DEBW046,2022-11-05 10:00:00,6.0,30,9,sehr gut
2022-11-05 11:00:00,DEBW046,2022-11-05 11:00:00,6.0,32,7,sehr gut
2022-11-05 12:00:00,DEBW046,2022-11-05 12:00:00,6.0,44,7,sehr gut
2022-11-05 13:00:00,DEBW046,2022-11-05 13:00:00,6.0,37,9,sehr gut
2022-11-05 14:00:00,DEBW046,2022-11-05 14:00:00,6.0,40,8,sehr gut
2022-11-05 15:00:00,DEBW046,2022-11-05 15:00:00,6.0,43,8,sehr gut
2022-11-05 16:00:00,DEBW046,2022-11-05 16:00:00,6.0,33,13,sehr gut
2022-11-05 17:00:00,DEBW046,2022-11-05 17:00:00,6.0,35,10,sehr gut
2022-11-05 18:00:00,DEBW046,2022-11-05 18:00:00,6.0,32,16,sehr gut
2022-11-05 19:00:00,DEBW046,2022-11-05 19:00:00,6.0,14,23,gut
2022-11-05 20:00:00,DEBW046,2022-11-05 20:00:00,6.0,6,23,gut
2022-11-05 21:00:00,DEBW046,2022-11-05 21:00:00,6.0,3,20,sehr gut
2022-11-05 22:00:00,DEBW046,2022-11-05 22:00:00,6.0,2,20,sehr gut
2022-11-05 23:00:00,DEBW046,2022-11-05 23:00:00,6.0,2,18,sehr gut
2022-11-06 00:00:00,DEBW046,2022-11-06 00:00:00,6.0,3,15,sehr gut
2022-11-06 01:00:00,DEBW046,2022-11-06 01:00:00,6.0,3,16,sehr gut
2022-11-06 02:00:00,DEBW046,2022-11-06 02:00:00,6.0,2,14,sehr gut
2022-11-06 03:00:00,DEBW046,2022-11-06 03:00:00,6.0,1,14,sehr gut
2022-11-06 04:00:00,DEBW046,2022-11-06 04:00:00,6.0,-,16,sehr gut
2022-11-06 05:00:00,DEBW046,2022-11-06 05:00:00,6.0,2,17,sehr gut
2022-11-06 06:00:00,DEBW046,2022-11-06 06:00:00,6.0,3,19,sehr gut
2022-11-06 07:00:00,DEBW046,2022-11-06 07:00:00,6.0,2,21,gut
2022-11-06 08:00:00,DEBW046,2022-11-06 08:00:00,6.0,4,19,sehr gut
2022-11-06 09:00:00,DEBW046,2022-11-06 09:00:00,6.0,9,11,sehr gut
2022-11-06 10:00:00,DEBW046,2022-11-06 10:00:00,6.0,10,7,sehr gut
2022-11-06 11:00:00,DEBW046,2022-11-06 11:00:00,6.0,14,6,sehr gut
2022-11-06 12:00:00,DEBW046,2022-11-06 12:00:00,6.0,13,7,sehr gut
2022-11-06 13:00:00,DEBW046,2022-11-06 13:00:00,6.0,15,7,sehr gut
2022-11-06 14:00:00,DEBW046,2022-11-06 14:00:00,6.0,20,6,sehr gut
2022-11-06 15:00:00,DEBW046,2022-11-06 15:00:00,6.0,17,9,sehr gut
2022-11-06 16:00:00,DEBW046,2022-11-06 16:00:00,6.0,13,11,sehr gut
2022-11-06 17:00:00,DEBW046,2022-11-06 17:00:00,6.0,10,14,sehr gut
2022-11-06 18:00:00,DEBW046,2022-11-06 18:00:00,6.0,7,13,sehr gut
2022-11-06 19:00:00,DEBW046,2022-11-06 19:00:00,6.0,5,11,sehr gut
2022-11-06 20:00:00,DEBW046,2022-11-06 20:00:00,6.0,10,14,sehr gut
2022-11-06 21:00:00,DEBW046,2022-11-06 21:00:00,6.0,17,13,sehr gut
2022-11-06 22:00:00,DEBW046,2022-11-06 22:00:00,6.0,22,11,sehr gut
2022-11-06 23:00:00,DEBW046,2022-11-06 23:00:00,6.0,28,8,sehr gut
2022-11-07 00:00:00,DEBW046,2022-11-07 00:00:00,6.0,28,9,sehr gut
2022-11-07 01:00:00,DEBW046,2022-11-07 01:00:00,6.0,32,8,sehr gut
2022-11-07 02:00:00,DEBW046,2022-11-07 02:00:00,6.0,30,6,sehr gut
2022-11-07 03:00:00,DEBW046,2022-11-07 03:00:00,6.0,29,-,sehr gut
2022-11-07 04:00:00,DEBW046,2022-11-07 04:00:00,6.0,32,7,sehr gut
2022-11-07 05:00:00,DEBW046,2022-11-07 05:00:00,6.0,-,9,sehr gut
2022-11-07 06:00:00,DEBW046,2022-11-07 06:00:00,7.0,23,10,sehr gut
2022-11-07 07:00:00,DEBW046,2022-11-07 07:00:00,7.0,25,11,sehr gut
2022-11-07 08:00:00,DEBW046,2022-11-07 08:00:00,7.0,18,21,gut
2022-11-07 09:00:00,DEBW046,2022-11-07 09:00:00,7.0,24,20,sehr gut
2022-11-07 10:00:00,DEBW046,2022-11-07 10:00:00,7.0,42,10,sehr gut
2022-11-07 11:00:00,DEBW046,2022-11-07 11:00:00,7.0,47,8,sehr gut
2022-11-07 12:00:00,DEBW046,2022-11-07 12:00:00,7.0,54,7,sehr gut
2022-11-07 13:00:00,DEBW046,2022-11-07 13:00:00,7.0,66,4,gut
2022-11-07 14:00:00,DEBW046,2022-11-07 14:00:00,7.0,65,5,gut
2022-11-07 15:00:00,DEBW046,2022-11-07 15:00:00,8.0,66,5,gut
2022-11-07 16:00:00,DEBW046,2022-11-07 16:00:00,7.0,61,9,gut
2022-11-07 17:00:00,DEBW046,2022-11-07 17:00:00,7.0,45,16,sehr gut
2022-11-07 18:00:00,DEBW046,2022-11-07 18:00:00,8.0,4,50,mäßig
2022-11-07 19:00:00,DEBW046,2022-11-07 19:00:00,8.0,2,51,mäßig
2022-11-07 20:00:00,DEBW046,2022-11-07 20:00:00,8.0,5,36,gut
2022-11-07 21:00:00,DEBW046,2022-11-07 21:00:00,8.0,3,33,gut
2022-11-07 22:00:00,DEBW046,2022-11-07 22:00:00,9.0,2,27,gut
2022-11-07 23:00:00,DEBW046,2022-11-07 23:00:00,9.0,1,22,gut
2022-11-08 00:00:00,DEBW046,2022-11-08 00:00:00,9.0,1,20,sehr gut
2022-11-08 01:00:00,DEBW046,2022-11-08 01:00:00,10.0,1,15,sehr gut
2022-11-08 02:00:00,DEBW046,2022-11-08 02:00:00,10.0,-,12,sehr gut
2022-11-08 03:00:00,DEBW046,2022-11-08 03:00:00,10.0,1,11,sehr gut
2022-11-08 04:00:00,DEBW046,2022-11-08 04:00:00,10.0,0.8,10,sehr gut
2022-11-08 05:00:00,DEBW046,2022-11-08 05:00:00,10.0,1,9,sehr gut
2022-11-08 06:00:00,DEBW046,2022-11-08 06:00:00,10.0,0.7,9,sehr gut
2022-11-08 07:00:00,DEBW046,2022-11-08 07:00:00,10.0,0.7,12,sehr gut
2022-11-08 08:00:00,DEBW046,2022-11-08 08:00:00,10.0,1,19,sehr gut
2022-11-08 09:00:00,DEBW046,2022-11-08 09:00:00,10.0,2,19,sehr gut
2022-11-08 10:00:00,DEBW046,2022-11-08 10:00:00,11.0,4,26,gut
2022-11-08 11:00:00,DEBW046,2022-11-08 11:00:00,12.0,13,20,sehr gut
2022-11-08 12:00:00,DEBW046,2022-11-08 12:00:00,12.0,24,14,sehr gut
2022-11-08 13:00:00,DEBW046,2022-11-08 13:00:00,12.0,36,12,sehr gut
2022-11-08 14:00:00,DEBW046,2022-11-08 14:00:00,12.0,39,13,sehr gut
2022-11-08 15:00:00,DEBW046,2022-11-08 15:00:00,12.0,41,14,sehr gut
2022-11-08 16:00:00,DEBW046,2022-11-08 16:00:00,12.0,39,15,sehr gut
2022-11-08 17:00:00,DEBW046,2022-11-08 17:00:00,12.0,23,28,gut
2022-11-08 18:00:00,DEBW046,2022-11-08 18:00:00,13.0,1,49,mäßig
2022-11-08 19:00:00,DEBW046,2022-11-08 19:00:00,13.0,1,34,gut
2022-11-08 20:00:00,DEBW046,2022-11-08 20:00:00,13.0,2,33,gut
2022-11-08 21:00:00,DEBW046,2022-11-08 21:00:00,13.0,3,25,gut
2022-11-08 22:00:00,DEBW046,2022-11-08 22:00:00,13.0,2,24,gut
2022-11-08 23:00:00,DEBW046,2022-11-08 23:00:00,13.0,2,22,gut
2022-11-09 00:00:00,DEBW046,2022-11-09 00:00:00,13.0,1,22,gut
2022-11-09 01:00:00,DEBW046,2022-11-09 01:00:00,14.0,1,21,gut
2022-11-09 02:00:00,DEBW046,2022-11-09 02:00:00,14.0,1,19,sehr gut
2022-11-09 03:00:00,DEBW046,2022-11-09 03:00:00,14.0,-,19,sehr gut
2022-11-09 04:00:00,DEBW046,2022-11-09 04:00:00,14.0,1,17,sehr gut
2022-11-09 05:00:00,DEBW046,2022-11-09 05:00:00,14.0,1,16,sehr gut
2022-11-09 06:00:00,DEBW046,2022-11-09 06:00:00,14.0,1,19,sehr gut
2022-11-09 07:00:00,DEBW046,2022-11-09 07:00:00,15.0,0.8,24,gut
2022-11-09 08:00:00,DEBW046,2022-11-09 08:00:00,15.0,1,32,gut
2022-11-09 09:00:00,DEBW046,2022-11-09 09:00:00,15.0,8,30,gut
2022-11-09 10:00:00,DEBW046,2022-11-09 10:00:00,14.0,22,19,sehr gut
2022-11-09 11:00:00,DEBW046,2022-11-09 11:00:00,14.0,21,19,sehr gut
2022-11-09 12:00:00,DEBW046,2022-11-09 12:00:00,14.0,26,17,sehr gut
2022-11-09 13:00:00,DEBW046,2022-11-09 13:00:00,13.0,32,16,sehr gut
2022-11-09 14:00:00,DEBW046,2022-11-09 14:00:00,13.0,40,11,sehr gut
2022-11-09 15:00:00,DEBW046,2022-11-09 15:00:00,14.0,36,14,sehr gut
2022-11-09 16:00:00,DEBW046,2022-11-09 16:00:00,14.0,26,17,sehr gut
2022-11-09 17:00:00,DEBW046,2022-11-09 17:00:00,14.0,21,19,sehr gut
2022-11-09 18:00:00,DEBW046,2022-11-09 18:00:00,12.0,20,21,gut
2022-11-09 19:00:00,DEBW046,2022-11-09 19:00:00,12.0,13,28,gut
2022-11-09 20:00:00,DEBW046,2022-11-09 20:00:00,12.0,24,15,sehr gut
2022-11-09 21:00:00,DEBW046,2022-11-09 21:00:00,11.0,32,11,sehr gut
2022-11-09 22:00:00,DEBW046,2022-11-09 22:00:00,11.0,33,10,sehr gut
2022-11-09 23:00:00,DEBW046,2022-11-09 23:00:00,11.0,29,11,sehr gut
2022-11-10 00:00:00,DEBW046,2022-11-10 00:00:00,10.0,31,9,sehr gut
2022-11-10 01:00:00,DEBW046,2022-11-10 01:00:00,10.0,30,9,sehr gut
2022-11-10 02:00:00,DEBW046,2022-11-10 02:00:00,10.0,44,6,sehr gut
2022-11-10 03:00:00,DEBW046,2022-11-10 03:00:00,9.0,52,3,sehr gut
2022-11-10 04:00:00,DEBW046,2022-11-10 04:00:00,9.0,-,-,sehr gut
2022-11-10 05:00:00,DEBW046,2022-11-10 05:00:00,9.0,27,8,sehr gut
2022-11-10 06:00:00,DEBW046,2022-11-10 06:00:00,9.0,11,16,sehr gut
2022-11-10 07:00:00,DEBW046,2022-11-10 07:00:00,8.0,3,22,gut
2022-11-10 08:00:00,DEBW046,2022-11-10 08:00:00,8.0,4,25,gut
2022-11-10 09:00:00,DEBW046,2022-11-10 09:00:00,7.0,9,23,gut
2022-11-10 10:00:00,DEBW046,2022-11-10 10:00:00,7.0,26,14,sehr gut
2022-11-10 11:00:00,DEBW046,2022-11-10 11:00:00,7.0,35,9,sehr gut
2022-11-10 12:00:00,DEBW046,2022-11-10 12:00:00,7.0,48,7,sehr gut
2022-11-10 13:00:00,DEBW046,2022-11-10 13:00:00,7.0,66,3,gut
2022-11-10 14:00:00,DEBW046,2022-11-10 14:00:00,7.0,65,4,gut
2022-11-10 15:00:00,DEBW046,2022-11-10 15:00:00,7.0,63,5,gut
2022-11-10 16:00:00,DEBW046,2022-11-10 16:00:00,6.0,60,6,sehr gut
2022-11-10 17:00:00,DEBW046,2022-11-10 17:00:00,6.0,44,18,sehr gut
2022-11-10 18:00:00,DEBW046,2022-11-10 18:00:00,8.0,1,49,mäßig
2022-11-10 19:00:00,DEBW046,2022-11-10 19:00:00,8.0,0.9,34,gut
2022-11-10 20:00:00,DEBW046,2022-11-10 20:00:00,8.0,1,28,gut
2022-11-10 21:00:00,DEBW046,2022-11-10 21:00:00,9.0,2,19,sehr gut
2022-11-10 22:00:00,DEBW046,2022-11-10 22:00:00,9.0,3,16,sehr gut
2022-11-10 23:00:00,DEBW046,2022-11-10 23:00:00,9.0,1,14,sehr gut
2022-11-11 00:00:00,DEBW046,2022-11-11 00:00:00,10.0,1,12,sehr gut
2022-11-11 01:00:00,DEBW046,2022-11-11 01:00:00,10.0,1,12,sehr gut
2022-11-11 02:00:00,DEBW046,2022-11-11 02:00:00,10.0,0.9,10,sehr gut
2022-11-11 03:00:00,DEBW046,2022-11-11 03:00:00,10.0,1,13,sehr gut
2022-11-11 04:00:00,DEBW046,2022-11-11 04:00:00,10.0,0.8,19,sehr gut
2022-11-11 05:00:00,DEBW046,2022-11-11 05:00:00,11.0,-,17,sehr gut
2022-11-11 06:00:00,DEBW046,2022-11-11 06:00:00,11.0,0.8,17,sehr gut
2022-11-11 07:00:00,DEBW046,2022-11-11 07:00:00,11.0,0.8,17,sehr gut
2022-11-11 08:00:00,DEBW046,2022-11-11 08:00:00,11.0,1,17,sehr gut
